user_id,name,email,age,signup_date,last_login,country,city,purchase_amount,category,discount_code,rating,reviews_count,returned,is_free,days_since_signup,days_since_last_login,is_active_user,error_type,user_score
52d50338-6baa-44ff-ae34-1320368aca31,Armando Battaglia,raffaellinogranatelli@example.net,,2022-01-25,,IT,Trebaseleghe,"205,94",Home,,"2,0",758,,False,1521,,False,age_invalid,
eeb698c0-9d4b-478b-b537-d5e29c59c87e,Dott. Fiorenzo Ceschi,marta42,,2022-07-27,,,Circello,"0,0",Tech,yF17,"5,0",,False,True,1338,,False,age_invalid;email_invalid,
87ae8e93-42e0-4998-9e04-1225aa50f36a,Renata Vezzali,zmaderna@example.com,29,2025-03-02,,IT,Castelceriolo,"0,0",Home,,"5,0",242,True,True,389,,False,,
286200b3-48d2-41ea-9b72-ffd1778117c8,Victoria Cadorna,leonardozaguri@example.net,,2023-11-16,2025-11-07,IT,Lissone,"383,96",Home,,"5,0",,False,False,861,"139,0",False,age_invalid,"56,2543574043014"
e0c13333-c5fd-4ac6-9a9b-0d5a5fa01d5d,Aurora Pisacane,xcaccianemico@example.com,,2026-02-17,,IT,Bardino Vecchio,"466,31",Tech,vG34,,,True,False,37,,False,age_invalid;rating_invalid,
e28e557a-ce59-4629-b922-cc85f31fa41e,Sole Brunelleschi,brugnarogastone@example.net,,2023-11-10,,,Marinella Di Sarzana,"248,4",Tech,,,,True,False,867,,False,age_invalid;rating_invalid,
b23018e4-42a1-4767-be07-0b0a93b3e8fb,Oreste Pugliese,bbrichese,58,2022-07-03,,IT,Riozzo,"406,71",,,"2,0",686,True,False,1362,,False,email_invalid,
cc6b3395-1e07-40d6-972a-d8300686045f,Luciano Luxardo,eterragni,,2025-04-12,,IT,Sellano,"108,46",Tech,uI64,"3,0",,False,False,348,,False,age_invalid;email_invalid,
d95ac94f-7602-4a35-a11a-314e0da7e1eb,Maria Lombardo,montanaritemistocle@example.com,,2021-11-22,2026-02-01,IT,Camparada,"190,33",Home,eA33,"2,0",,False,False,1585,"53,0",False,age_invalid,"35,616202527707216"
a7e33051-d39f-4633-8cf4-7a9258e27090,Rosa Nicoletti,rrensi,,2023-06-26,,IT,Brozzo,"462,5",Tech,jB97,"3,0",638,False,False,1004,,False,age_invalid;email_invalid,
9987ba5c-1b40-4afb-abba-f7c21ce2322d,Berenice Trebbi-Crispi,torquato34@example.com,68,2021-04-27,,IT,Costa Calcinara,"336,63",Tech,,"1,0",,False,False,1794,,False,,
519a4907-20fe-45c6-8a0d-a5d6e7563b5b,Alderano Luciani,graziellaantonacci@example.net,,2026-01-27,,IT,Camin,"265,6",Fashion,VF41,"5,0",,False,False,58,,False,age_invalid,
cc0a4619-04f8-419d-b7de-50d30de1b46c,Sig. Alessio Brunello,ytagliafierro@example.org,,2021-06-06,2022-03-16,IT,Torre Annunziata,"341,95",Fashion,,,12,True,False,1754,"1471,0",False,age_invalid;rating_invalid,"42,64859254544403"
fc69783d-569b-4292-8ea5-b9bd833c9893,Clelia Pacomio,tutinovirginia,36,2021-12-20,2023-06-24,IT,Nanno,"338,1",Tech,,"3,0",,True,False,1557,"1006,0",False,email_invalid,"48,12410162683246"
3be5ed9d-69f7-415e-9625-7285aeec663f,Giorgia Cabibbo,costalongafortunata@example.net,,2023-05-16,,IT,Colli Di Montebove,"199,22",Fashion,We55,"2,0",,True,False,1045,,False,age_invalid,
07da0ace-46e3-4124-82e5-a234182117c4,Ottavio Mennea-Lippomano,lippomanomarta,,2021-07-22,2025-03-08,,Laigueglia,"171,5",Fashion,Rg03,"1,0",344,False,False,1708,"383,0",False,age_invalid;email_invalid,"37,79613574939496"
0ffaf1b9-14bf-4994-8517-f62ca797298e,Annibale Campano-Grassi,iborromini@example.net,,2021-11-20,,IT,Mellame,"129,82",Fashion,,"5,0",,False,False,1587,,False,age_invalid,
ca53fe55-4f59-40a1-8b41-282d0ac800d1,Roberta Antonini,vergeriosophia,47,2024-08-03,,IT,Serravalle Pistoiese,"118,67",Tech,,"5,0",820,False,False,600,,False,email_invalid,
100cc7fd-a99f-44bb-9140-3bf38c03253b,Serena Giovine-Falloppio,brunelleschicirillo@example.org,,2025-07-05,,IT,Cascina Buon Gesu,"419,73",Tech,nH93,"2,0",,,False,264,,False,age_invalid,
99a4fe34-1efc-41e1-992b-feda7ee12418,Tonino Callegaro,iolanda64@example.com,,2024-07-14,,IT,San Michele Mondovi,"478,83",Fashion,ND63,"5,0",572,False,False,620,,False,age_invalid,
aba19162-bf17-4c39-b969-dc2d5c410d06,Ermenegildo Samele,gian24@example.com,,2023-08-28,,IT,Acquasparta,"313,43",Fashion,,,,False,False,941,,False,age_invalid;rating_invalid,
b3fad825-3b38-477c-aa2e-c3505b669320,Luisa Valentino-Necci,flaviaboitani@example.com,,2023-09-04,,IT,Casalsigone,"11,79",Home,,"2,0",,False,False,934,,False,age_invalid,
ecaa3235-87d6-4404-8756-799c2fe4db26,Patrizio Ossola,tzanzi,,2021-07-20,,IT,Tonara,"0,0",,TN93,"2,0",,False,True,1710,,False,age_invalid;email_invalid,
c46d2ac7-7b1f-4a2a-8147-6f243755cf04,Livio Salandra,liguorilando@example.org,46,2023-12-05,,IT,Zepponami,"408,46",Fashion,,,,True,False,842,,False,rating_invalid,
7118bc02-81d4-49b9-a1f0-f8ae1dd6c6b9,Ermanno Volterra,beppe58,,2024-01-25,,IT,Basiliano,"387,38",Fashion,,"5,0",76,,False,791,,False,age_invalid;email_invalid,
b960e53f-196f-4ea2-84a9-bb0423eb12d1,Adamo Capuana-Ginese,eferrante@example.org,,2021-04-17,2024-05-10,IT,Testana,"365,44",Fashion,,,,,False,1804,"685,0",False,age_invalid;rating_invalid,"44,34628366331717"
77cc44a6-89f1-47c4-8eeb-14630b5bff8e,Adamo Bell,donatello28@example.org,,2023-07-26,,IT,Bette,"365,64",Tech,,"3,0",,True,False,974,,False,age_invalid,
03fbe668-e887-4fcc-b7c3-8a864a6d8fdc,Sylvia Trapanese,batagliaalfredo@example.org,80,2023-03-25,,,Giuliano Di Roma,"497,99",Fashion,,"4,0",262,False,False,1097,,False,,
7f70a177-1dff-4a74-8270-c953c8d14720,Sig.ra Giulietta Spinelli,govonipaola,,2021-07-13,,IT,Asciano,"116,81",,ac09,"5,0",516,False,False,1717,,False,age_invalid;email_invalid,
280c7061-cd00-43e6-9725-422d8b2574e9,Gianfranco Marrone,romolo36@example.org,,2022-05-08,2024-08-23,IT,Guardea,"355,11",Home,,"4,0",,True,False,1418,"580,0",False,age_invalid,"51,539592409968016"
48ee3f7f-5871-44ad-9cf8-f4c7379667c2,Sig. Giuliano Caboto,rmonaco@example.org,34,2022-02-21,2023-03-24,IT,Acquafondata,"312,3",Home,,"1,0",,True,False,1494,"1098,0",False,,"42,05374298800058"
7850a6f4-8884-4a51-960d-3f60e7c7e268,Natalia Sagese-Tolentino,lorenzotorricelli@example.org,,2023-01-13,,,Mlten,"292,52",Home,,"5,0",,False,False,1168,,False,age_invalid,
49de6408-6c27-4648-be85-153cecb2227e,Aria Iannotti,vmurialdo@example.com,,2022-08-21,,IT,Castelfranci,"16,35",Tech,,"4,0",,True,False,1313,,False,age_invalid,
ce95a5ae-bf0a-4c77-bcc8-3c71b2bd7c82,Temistocle Zanazzo,gioachino23@example.com,,2022-08-12,2023-10-10,IT,Asciano,"153,59",Tech,,"3,0",,False,False,1322,"898,0",False,age_invalid,"33,371363305157594"
5b4d67cd-fe32-458d-a1f9-6087d1ef810d,Milena Gagliano,enzoproietti,,2026-08-01,,IT,Castel Morrone,"0,0",Fashion,Ws77,"3,0",,True,True,-128,,False,age_invalid;email_invalid,
13a3cbad-6d44-4779-845e-49a3a072dfc2,Leonardo Cadorna,rcamicione@example.com,39,2024-01-24,,IT,Visco,"231,21",Fashion,,"3,0",82,False,False,792,,False,,
8aac673a-821d-424f-87d6-954fb5a63842,Ida Cendron,bettinaamaldi@example.net,,2025-11-03,,IT,Camparada,"99,93",Tech,yc94,"5,0",420,False,False,143,,False,age_invalid,
95b03548-a475-444b-8ed5-5cb791b08df2,Nicol Vianello,pfoconi@example.net,,2025-10-29,,IT,Intragna,"324,23",Fashion,fb42,"5,0",,True,False,148,,False,age_invalid,
8e8992e8-6753-4032-9599-61627d0da8d2,Vincenza Vespa,guglielmiricciotti@example.com,50,2024-10-26,,,Palo Del Colle,"70,43",Fashion,,"4,0",586,True,False,516,,False,,
228ce4ca-0e06-4eea-baac-e0de160a0c9d,Adriana Viola,fioruccimargherita@example.com,,2025-07-25,,IT,Barone Canavese,"304,21",Tech,,"5,0",152,False,False,244,,False,age_invalid,
36b383dd-d005-4d6c-b9e7-84738f844f7d,Achille Troisi-Pace,brescianibartolomeo@example.org,53,2023-04-05,2024-05-10,IT,In Via Chiavelli,"75,67",,,"5,0",323,True,False,1086,"685,0",False,,"37,62329268385841"
3b057ed2-5a5b-4906-990c-fc454b34d419,Piersanti Biagiotti,camicioneguglielmo@example.com,30,2022-05-12,2023-10-10,IT,Fontanellato,"374,1",Home,,"1,0",,True,False,1414,"898,0",False,,"47,013221816668285"
4fa18a30-65a1-4906-a6de-b3d92dfd6123,Gastone Simeoni-Parisi,endrizzicorrado@example.com,,2025-03-23,,IT,Carruba,"0,0",Fashion,,"2,0",240,True,True,368,,False,age_invalid,
8eab75cb-56a0-488f-8166-1b878be8034b,Livia Prodi,durantemonte@example.org,,2022-10-12,2023-05-26,IT,Roccaravindola,"159,5",Tech,,"2,0",,True,False,1261,"1035,0",False,age_invalid,"31,833159468332582"
812c4747-db79-4491-a529-5fb3ad77eb5e,Fabia Cutrufo,dnosiglia,,2021-07-05,,IT,Soncino,"292,59",Home,Of86,"4,0",,True,False,1725,,False,age_invalid;email_invalid,
cbca0082-e3a6-4bc2-a6fc-b6a5eba60165,Milo Salvemini,annamariagaliazzo@example.net,,2021-06-06,,IT,Fontevivo,"488,12",Tech,,"1,0",450,,False,1754,,False,age_invalid,
82bfe7ed-02b2-45c3-994d-9defc1d2bad8,Carmelo Galvani-Moresi,fattoriguarino@example.com,53,2023-09-28,,IT,Passo Stelvio,"417,77",Tech,,"4,0",,False,False,910,,False,,
150d9654-76e3-4817-a48d-c89f65f30e3a,Sophia Vianello,valerio21,32,2023-08-27,,IT,Savelli Di Norcia,"72,88",Tech,bR70,"2,0",,False,False,942,,False,email_invalid,
d47b6aca-77a6-43b1-a112-eca14c5429d2,Costantino Dallap,tanzinibartolomeo@example.org,,2024-08-18,,IT,San Gregorio Nelle Alpi,"385,23",Fashion,zs68,"2,0",,True,False,585,,False,age_invalid,
e8f7e6f0-c233-472a-a7c2-9866df912453,Alina Dibiasi,giannipaganini@example.net,,2025-12-18,,IT,Monclassico,"354,28",Tech,,"1,0",,True,False,98,,False,age_invalid,
6065af93-44ce-492d-96ce-a4c4eabc614c,Marissa Schiavo,gaitovirgilio@example.com,67,2023-06-04,,IT,Pollein,"97,61",Tech,,"5,0",,False,False,1026,,False,,
745c6103-ad07-4102-97d8-5bc07134fb22,Sig. Gianni Ferragamo,telemaco17,,2023-03-23,,IT,Sabbioni,"322,27",Tech,,"2,0",,True,False,1099,,False,age_invalid;email_invalid,
e6320a93-07ec-4cc1-be80-a78dedcf9f1d,Dott. Federico Leone,melinatrevisani@example.com,,2023-02-27,,IT,Vesale,"184,83",Fashion,PN50,"5,0",165,True,False,1123,,False,age_invalid,
cbdb1743-386e-478a-aeeb-47e4d6d6c36a,Annetta Tozzo,ceciliaturrini,,2022-11-30,,,San Marzano Oliveto,"287,03",Tech,pz00,"2,0",747,False,False,1212,,False,age_invalid;email_invalid,
05419809-eb24-4c4e-8b2c-1286d4fc843c,Massimo Mascheroni,daniele92,,2026-01-15,2026-01-19,IT,Sopramonte,"436,93",Home,,"2,0",,True,False,70,"66,0",False,age_invalid;email_invalid,"55,07590037491802"
125fb8b5-9751-4656-8304-62b9cf4082d9,Chiara Sermonti,allegracollodi,,2026-02-13,,IT,Borbiago,"447,27",,,"2,0",,False,False,41,,False,age_invalid;email_invalid,
376a831f-9f30-4bd8-a344-d34d165e940e,Alessandra Mazzanti,lombardoadele@example.net,,2021-11-17,,IT,Malgolo,"37,91",Home,dm85,"2,0",,False,False,1590,,False,age_invalid,
3ad06cd2-d099-4eb3-9e05-c3c9babe6daa,Rocco Giorgetti,cesarelopresti,,2023-03-02,,IT,Lenno,"393,25",Home,Sr15,"5,0",975,,False,1120,,False,age_invalid;email_invalid,
f81085b2-b3d4-4aed-ac85-dc0cb8b7f734,Federica Odescalchi,lupogiulio@example.net,,2022-02-09,2024-04-30,IT,San Dalmazio,"233,15",Tech,,"1,0",,False,False,1506,"695,0",False,age_invalid,"35,760877807840885"
3e1db411-1651-4dcb-a3bb-6b50e2371f63,Dott. Ninetta Panatta,nicola18,,2022-10-10,,IT,Capri,"274,99",Fashion,rL08,,,False,False,1263,,False,age_invalid;email_invalid;rating_invalid,
f90931ec-b411-43cf-a92a-eafc89530f87,Annetta Fracci,ypagliaro@example.org,,2021-08-19,,IT,Fagare Della Battaglia,"399,38",Home,tE30,"5,0",,False,False,1680,,False,age_invalid,
5f665cc3-0c44-44eb-9ee0-297e11ae26e7,Manuel Chiappetta,hfermi@example.com,,2021-06-10,,IT,Zelbio,"490,22",,,"2,0",21,,False,1750,,False,age_invalid,
cafa9959-c1e3-43ec-a1aa-33e9f0516cc8,Carolina Bragaglia,manuel72@example.net,,2025-01-10,,IT,Corsione,"287,22",Tech,,,,False,False,440,,False,age_invalid;rating_invalid,
0109b947-9c25-424e-8971-0cfe1072d24a,Dott. Antonella Calgari,zluria@example.org,,2021-06-05,2023-06-23,,Robbio,"383,91",Home,JS23,"5,0",,False,False,1755,"1007,0",False,age_invalid,"55,78904764047748"
4ec1c2d7-816e-4e08-bdd2-fe9b254b9885,Patrizio Ferraris,massimiliano19@example.org,,2021-09-14,,IT,Portomaggiore,"279,15",Tech,,"4,0",543,False,False,1654,,False,age_invalid,
d62e3f45-7ed7-4abd-82c6-700855aa24cb,Sergius Orengo,tulliobosurgi@example.net,,2024-01-28,,IT,Pago Del Vallo Di Lauro,"481,33",Tech,,"5,0",114,True,False,788,,False,age_invalid,
cde8bdd5-d9e6-4a6a-a8f6-4f9353349afc,Margherita Capecchi,pragaeva,,2025-02-22,,IT,Rivarolo Del Re Ed Uniti,"0,0",Tech,kF56,"3,0",451,True,True,397,,False,age_invalid;email_invalid,
08e3509f-715f-4185-af70-692dac753b14,Dott. Tiziano Depero,angelina18,,2025-06-15,,IT,Gemona Del Friuli,"0,0",,,"1,0",939,True,True,284,,False,age_invalid;email_invalid,
bed7414a-38e4-407c-8ac7-dc7daeed9e16,Orazio Rosmini,vito50@example.com,,2025-06-07,,IT,St. Jakob in Ahrn,"429,42",Home,,,,False,False,292,,False,age_invalid;rating_invalid,
7332f08c-e5c5-4410-b9e7-d019ae802f54,Benito Schiavo,qnitti@example.com,,2022-11-14,2023-10-24,IT,Valstrona,"151,81",Fashion,,"3,0",,,False,1228,"884,0",False,age_invalid,"33,23027449443577"
d1368573-1b63-4c51-accd-14f6e8162854,Ludovica Bataglia-Tolentino,fdisdero,,2021-03-10,2022-09-08,,Verv,"141,48",Fashion,yF97,"5,0",,,False,1842,"1295,0",False,age_invalid;email_invalid,"36,37694951511905"
b046ae8d-3f75-450d-9183-c1e797cdd062,Virginia Treves,chiaramissoni,,2024-08-29,,IT,Fortezza,"18,23",Tech,,"2,0",,True,False,574,,False,age_invalid;email_invalid,
d5c242b7-99ac-4496-879e-b928b49f18bf,Dott. Antonella Polani,gionata88@example.com,,2024-12-06,,,Carrufo,"168,73",Tech,tM75,"1,0",,False,False,475,,False,age_invalid,
69d324d1-5d2c-4124-a1cf-1c392d95312d,Renzo Roccabonella,scalarco,,2025-07-09,,IT,Grassina,"494,02",Tech,,,425,False,False,260,,False,age_invalid;email_invalid;rating_invalid,
84835165-dcc8-4eff-aa47-a5dfbb8f0507,Elisa Bellucci,gianluigicuratoli@example.com,,2025-06-09,,IT,Sinio,"479,23",Home,,"5,0",624,,False,290,,False,age_invalid,
9bf777ec-ee5a-4318-a91b-cc3e47378095,Sig.ra Romana Giannuzzi,jacopo54@example.net,,2025-06-04,,,Beregazzo Con Figliaro,"341,65",Tech,jk11,,,True,False,295,,False,age_invalid;rating_invalid,
d3cef648-ecd2-4247-9837-f66f3fe8986a,Vittorio Gradenigo,luisasforza@example.com,,2025-03-08,,IT,Brenta,"0,0",Fashion,,"1,0",,False,True,383,,False,age_invalid,
ba393092-c1fd-4a3d-976b-f55ef9035e2c,Camillo Satta,uoliboni,,2024-06-11,,,Romans DIsonzo,"393,29",Tech,,"3,0",,False,False,653,,False,age_invalid;email_invalid,
0518a192-c2b9-4701-be98-e06ec198f449,Gloria Abate,rgradenigo@example.com,,2022-08-16,,IT,Pianfei,"382,32",Tech,,"1,0",960,True,False,1318,,False,age_invalid,
4a4dcb1f-8030-4440-90d2-76786e7a18f7,Atenulf Parmitano,maria23@example.net,,2022-11-24,2025-11-29,IT,Varese Ligure,"0,0",Tech,KA10,,477,False,True,1218,"117,0",False,age_invalid;rating_invalid,"25,175593220338982"
42fc9ca2-3db0-4d03-bc1a-2cd8549eb81b,Saverio Carli-Cappelli,rodolfomarino@example.com,,2022-05-22,,IT,Ozzano Monferrato,"475,13",Tech,,"3,0",45,True,False,1404,,False,age_invalid,
b488a4ee-cea8-44f1-a443-2dfd9a14ec31,Sig.ra Adriana Barracco,oraziocabrini@example.net,,2023-11-20,2025-02-22,,Migliarina,"394,43",Tech,,"4,0",,True,False,857,"397,0",False,age_invalid,"54,74473558865793"
67acc62e-22a7-465a-aca3-2b4f555644d1,Antonello Lombardo,pier95@example.com,61,2023-05-16,2025-09-28,,Torrebelvicino,"187,04",Tech,,"1,0",,False,False,1045,"179,0",False,,"32,38076451253742"
71a301d0-7aac-4f01-b793-c78ab94c8639,Ranieri Germano-Gullotta,marianaabbagnale,,2023-09-08,,IT,Drezzo,"489,38",Tech,,"4,0",443,True,False,930,,False,age_invalid;email_invalid,
7f1defa6-c1d6-41a0-87af-e83465fb446c,Loretta Sandi,ppacelli@example.org,,2021-08-12,2025-07-22,,Corteolona,"15,42",Home,,"3,0",,True,False,1687,"247,0",False,age_invalid,"22,536093375279933"
67e39378-fba4-4ae7-9099-d8c43290b63e,Fiamma Silvestri,qalmagia@example.com,,2025-06-11,,IT,Fiuggi,"239,07",,,,,,False,288,,False,age_invalid;rating_invalid,
eced881b-2a9d-4662-90dd-9fb8044d035e,Cirillo Bocelli,ugolinofarnese@example.net,,2025-12-22,,IT,Latignano,"104,47",Tech,,"3,0",,True,False,94,,False,age_invalid,
f225bc86-c05f-41e3-aff8-796113bb8237,Sig. Ippazio Dalla,elena57@example.com,,2023-10-21,,IT,Marina Di Ginosa,"222,81",Fashion,,"5,0",,,False,887,,False,age_invalid,
f0f85a62-9438-47bb-8779-8cb9d51b00e4,Nicoletta Sbarbaro,vmodigliani@example.net,59,2022-11-25,2023-03-21,IT,Torre Di Santa Maria,"198,43",Fashion,sC18,"3,0",487,True,False,1217,"1101,0",False,,"46,683410597376316"
a57bb1af-2838-4926-836e-9545db260c9d,Pierluigi Satta,hsforza@example.net,,2021-01-05,2024-07-16,IT,San Francesco DAglientu,"161,03",Tech,Kf85,"1,0",,,False,1906,"618,0",False,age_invalid,"30,00433615677684"
51c80cee-5366-403b-9816-70b1d5ea0a7b,Valeria Polizzi-Gentileschi,nico69@example.org,,2022-07-29,2023-05-18,IT,Borgo Cascino,"389,09",Tech,,"4,0",,True,False,1336,"1043,0",False,age_invalid,"54,20090682452441"
3dbf503f-3436-46cc-b8eb-54d55fa0fd78,Tina Lamborghini,cerialderano@example.com,,2025-01-02,,IT,Ca Baglioni,"230,97",Tech,ev52,"4,0",,True,False,448,,False,age_invalid,
e3ea1ac8-c55c-4e83-8b54-f53bac928c78,Susanna Piazzi-Oliboni,mmalacarne@example.com,,2025-05-01,2025-09-18,IT,Semproniano,"451,47",Home,Yt73,"1,0",,False,False,329,"189,0",False,age_invalid,"53,51450402813642"
02706832-b62d-4068-8e03-9a44374d1532,Martina Bianchini-Ovadia,viscontigiampaolo@example.net,35,2025-10-06,,IT,Gresine,"402,54",,aI53,,,True,False,171,,False,rating_invalid,
c65d2b74-9425-4b2e-9279-40a4dd0cb25d,Alfio Lopresti-Sabbatini,acorcos,,2021-06-21,2024-01-06,IT,Germagno,"498,24",Tech,,"2,0",605,False,False,1739,"810,0",False,age_invalid;email_invalid,"71,05407011720334"
6b45e69e-de1b-42b6-802b-953691216112,Gianfrancesco Majewski,annamaria91,,2022-10-14,,IT,Equi,"452,51",Fashion,vj93,"5,0",,False,False,1259,,False,age_invalid;email_invalid,
3d1281e3-c318-4ab3-b0e0-bba7e8a10c0f,Simone Cristoforetti-Corcos,giacinto03@example.net,64,2023-12-01,,IT,Niella Belbo,"93,06",Fashion,,"4,0",823,,False,846,,False,,
80802485-ccf1-4b83-ba54-c7e0af354435,Margherita Veneziano,adinolfiivan@example.com,,2025-04-30,,IT,Cologna,"122,23",Tech,dE15,"2,0",926,False,False,330,,False,age_invalid,
86f39f0c-a2e7-4f03-800f-d7928c0ca9e8,Calcedonio Chiappetta,grecagaltarossa@example.org,,2022-07-14,2026-09-02,IT,Ivica,"498,55",,,"4,0",256,True,False,1351,"-160,0",True,age_invalid,"67,53469507038348"
371b13d8-101a-4623-ac3e-3e9c27ea3d35,Sig.ra Flavia Civaschi,papettitoni@example.net,,2023-08-19,2024-10-03,IT,Casalina,"157,38",Home,qU75,"4,0",,True,False,950,"539,0",False,age_invalid,"35,73004435821705"
eeb22211-e72e-4199-b120-775d975fb76f,Silvio Gradenigo,teresa17@example.org,,2024-02-05,,IT,Santa Fiora,"297,08",Tech,,"2,0",501,,False,780,,False,age_invalid,
01d4a14b-2492-4853-b304-30ffc9d0222b,Dott. Piermaria Bacosi,angelica85@example.org,,2025-03-16,,IT,Vallonga,"161,29",Fashion,xz65,"1,0",,False,False,375,,False,age_invalid,
ff73d1b3-c80d-41bb-a890-aa1152a04057,Pomponio Malenchini,alopresti,,2021-07-29,,IT,Pincara,"76,89",Tech,Pt65,"1,0",,False,False,1701,,False,age_invalid;email_invalid,
c888a70b-050d-4e44-9212-7a3b8b55a52e,Federigo Armellini-Zoppetto,paolettilisa@example.org,30,2022-03-24,,,San Pellegrino Al Cassero,"272,75",Home,,"5,0",,False,False,1463,,False,,
2bbf4d4e-c8ac-4c1a-be8d-5d1ca413f3ce,Luciano Iadanza,donatella77,,2024-01-04,2024-07-22,IT,Ramon Campagna,"0,0",Tech,AM16,"4,0",520,False,True,812,"612,0",False,age_invalid;email_invalid,"33,52234910277325"
3cda733f-92e1-4c2d-b5dc-abdca2be16ca,Lina Bonatti,qsalvemini,,2021-08-02,2023-09-17,IT,Valmareno,"371,97",,uX72,"2,0",,False,False,1697,"921,0",False,age_invalid;email_invalid,"48,84073046551991"
95f5f9ec-8708-417a-8b15-5603dd80ed79,Sig. Carmelo Bulzoni,garobbioantonina@example.com,,2025-11-10,,IT,Casaletto Spartano,"289,37",Tech,,"1,0",452,True,False,136,,False,age_invalid,
c6223652-d055-4b94-af04-6c4094f61134,Antonello Zanzi,vincentio43,,2024-02-13,2024-06-22,IT,Crotone,"232,26",Home,,"3,0",,False,False,772,"642,0",False,age_invalid;email_invalid,"39,698555661395666"
8107465f-f720-4a2a-a9bd-b68b31e8acf4,Luciano Turci,mortese@example.com,,2024-04-06,,IT,Donori,"303,69",Fashion,,,,False,False,719,,False,age_invalid;rating_invalid,
89da86fa-e0de-4455-b62b-db3783bf864c,Cassandra Nicolucci-Riccati,piersanti52@example.net,,2022-08-13,,,Ivrea,"83,89",Home,,"5,0",,True,False,1321,,False,age_invalid,
40aa0604-c244-46e1-ac64-9863b9ac9832,Pina Vezzali-Franscini,rocco64@example.com,,2023-11-18,,IT,Macine,"400,77",Tech,,"5,0",,True,False,859,,False,age_invalid,
cbdfe647-eeea-4362-af67-69e542bf87f4,Olga Luna,jpedroni,,2021-06-06,,IT,Molinelle,"246,1",Tech,,"3,0",,,False,1754,,False,age_invalid;email_invalid,
3eaa23de-fece-4a0a-ac5d-b9133989d73f,Nicola Deledda,amicomontesano@example.net,,2024-06-08,,IT,Cerlongo,"483,32",Tech,,"5,0",624,,False,656,,False,age_invalid,
7a10c9d4-e465-4102-9546-02dad16fdea1,Rocco Pavone,uniggli@example.net,55,2022-02-07,,IT,Villa San Romualdo,"370,74",Fashion,,"5,0",,True,False,1508,,False,,
ca15d137-2f89-471c-99da-d80a93ac1cdf,Sig.ra Vittoria Faggiani,pucciocondoleo@example.net,,2023-05-01,2024-02-21,IT,Gerfalco,"445,5",Home,,,,True,False,1060,"764,0",False,age_invalid;rating_invalid,"50,740177743997975"
1199de09-ef5c-4969-8972-2a00724fb93d,Gabriele Luzi,qscalera@example.com,66,2024-07-24,,,Taisten,"180,51",Fashion,,"1,0",,,False,610,,False,,
ca6b9067-5d5c-43e0-873e-47d41a03cd09,Giuseppina Scarpa,fmercalli@example.com,26,2026-05-02,,IT,Valle San Nicolao,"167,73",Tech,,,,False,False,-37,,False,rating_invalid,
a1b34b4b-8428-4898-bc92-c9945e53530f,Giuliano Tagliafierro,raffaelladovara@example.net,,2021-09-18,,,Villefranche,"426,07",Fashion,,"4,0",,True,False,1650,,False,age_invalid,
c4e8f946-0a52-4958-adcf-9a7caa3b975f,Zaira Donati,dolorescampise@example.org,,2022-07-24,2025-06-16,IT,Fusine In Valromana,"0,0",Tech,,"4,0",,False,True,1341,"283,0",False,age_invalid,"23,264084507042252"
fe9bafc6-7e01-41e9-b7f8-8dddd540597b,Margherita Respighi-Strangio,rolando91,,2021-12-19,,IT,Sgurgola,"227,0",Tech,,"3,0",,False,False,1558,,False,age_invalid;email_invalid,
78c2115d-bd33-44e6-800b-49ffcdf5b2c6,Raffaello Burcardo,bettina03@example.org,,2022-11-19,,IT,Stienta,"498,46",Fashion,,,,,False,1223,,False,age_invalid;rating_invalid,
47b9cd70-6639-4aa9-acd5-768bdc664965,Jolanda Vendetti-Pisaroni,marina62@example.org,,2024-10-11,,IT,Gressan,"307,15",Home,,,,True,False,531,,False,age_invalid;rating_invalid,
038157f7-31df-4f83-99a2-fa4b8677996f,Loretta Iadanza,raffaellino29,,2025-04-05,,IT,Terraglione,"79,82",Home,KS28,,307,False,False,355,,False,age_invalid;email_invalid;rating_invalid,
cecf8798-ad42-429b-a138-6d8fd374b4df,Giovanna Columbo,orlando21@example.org,76,2021-08-12,,IT,Borgo DAle,"280,71",Fashion,,"4,0",,True,False,1687,,False,,
aa318f04-09fb-42f7-b058-37bd3f54e5ff,Leopoldo Jilani,niccolo66,,2021-07-18,,IT,Cassone,"212,86",Tech,,"3,0",,False,False,1712,,False,age_invalid;email_invalid,
502c050e-778a-42b8-ab06-d39634f274e2,Alina Gregori,olibonimichelangelo@example.com,,2022-04-20,2023-04-07,IT,Pozza,"268,74",Home,,"2,0",,True,False,1436,"1084,0",False,age_invalid,"40,5696144533649"
2f5b4c61-0c19-4227-b0d2-10d3cd4096a7,Dott. Sabatino Cantimori,fabiapalmisano@example.com,,2024-06-02,,IT,Civitanova Del Sannio,"411,68",Tech,,,,True,False,662,,False,age_invalid;rating_invalid,
4f575ea8-d06b-4d20-bbeb-08592a83875e,Sig.ra Marta Esposito,marco02@example.org,,2025-12-17,,,Badolato,"317,04",Tech,,"5,0",,True,False,99,,False,age_invalid,
95f1f403-708d-4fbf-a27b-d2f7e8d50242,Giacobbe Soprano-Polizzi,tprati@example.net,,2024-12-08,,IT,Petosino,"16,76",Home,,"5,0",,True,False,473,,False,age_invalid,
